1 

Interval 	 Length 		 Estimate 		 Deviation 		 Percent off 	 Correct Tasks 		 Incorrect Tasks 		 Percent 	 You earn 	 number 

2m31s 		 151.00000 		 128.84960 		 22.15040 		 0.15 				 13 					 0 					 1.00 			 $5 		 1 

1m56s 		 116.00000 		 155.61052 		 39.61052 		 0.34 				 15 					 0 					 1.00 			 $0 		 2

0m31s 		 31.00000 		 42.96156 		 11.96156 		 0.39 				 3 					 1 					 0.75 			 $0 		 3 

0m53s 		 53.00000 		 67.69594 		 14.69594 		 0.28 				 4 					 2 					 0.67 			 $0 		 4 

3m16s 		 196.00000 		 235.95136 		 39.95136 		 0.20 				 18 					 0 					 1.00 			 $0 		 5 

1m29s 		 89.00000 		 121.07001 		 32.07001 		 0.36 				 9 					 0 					 1.00 			 $0 		 6 

0m41s 		 41.00000 		 51.70032 		 10.70032 		 0.26 				 4 					 0 					 1.00 			 $0 		 7 

1m09s 		 69.00000 		 88.71238 		 19.71238 		 0.29 				 7 					 0 					 1.00 			 $0 		 8 

0m24s 		 24.00000 		 30.63362 		 6.63362 		 0.28 				 3 					 0 					 1.00 			 $0 		 9 

3m39s 		 219.00000 		 200.14443 		 18.85557 		 0.09 				 18 					 0 					 1.00 			 $10 		 10 

