6 

Interval 	 Length 		 Estimate 		 Deviation 		 Percent off 	 Correct Tasks 		 Incorrect Tasks 		 Percent 	 You earn 	 number 

2m31s 		 151.00000 		 179.42255 		 28.42255 		 0.19 				 16 					 0 					 1.00 			 $5 		 1 

1m56s 		 116.00000 		 148.96148 		 32.96148 		 0.28 				 13 					 0 					 1.00 			 $0 		 2

0m31s 		 31.00000 		 39.43733 		 8.43733 		 0.27 				 4 					 0 					 1.00 			 $0 		 3 

0m53s 		 53.00000 		 66.28643 		 13.28643 		 0.25 				 5 					 0 					 1.00 			 $0 		 4 

3m16s 		 196.00000 		 249.21762 		 53.21762 		 0.27 				 18 					 0 					 1.00 			 $0 		 5 

1m29s 		 89.00000 		 105.81899 		 16.81899 		 0.19 				 9 					 0 					 1.00 			 $5 		 6 

0m41s 		 41.00000 		 49.42205 		 8.42205 		 0.21 				 4 					 0 					 1.00 			 $0 		 7 

1m09s 		 69.00000 		 89.93937 		 20.93937 		 0.30 				 7 					 0 					 1.00 			 $0 		 8 

0m24s 		 24.00000 		 29.10471 		 5.10471 		 0.21 				 3 					 0 					 1.00 			 $0 		 9 

3m39s 		 219.00000 		 221.53647 		 2.53647 		 0.01 				 19 					 1 					 0.95 			 $25 		 10 

