4 

Interval 	 Length 		 Estimate 		 Deviation 		 Percent off 	 Correct Tasks 		 Incorrect Tasks 		 Percent 	 You earn 	 number 

2m31s 		 151.00000 		 183.73163 		 32.73163 		 0.22 				 11 					 3 					 0.79 			 $0 		 1 

1m56s 		 116.00000 		 114.60083 		 1.39917 		 0.01 				 7 					 2 					 0.78 			 $0 		 2

0m31s 		 31.00000 		 31.32939 		 0.32939 		 0.01 				 3 					 0 					 1.00 			 $25 		 3 

0m53s 		 53.00000 		 53.16644 		 0.16644 		 0.00 				 3 					 2 					 0.60 			 $0 		 4 

3m16s 		 196.00000 		 260.27375 		 64.27375 		 0.33 				 16 					 5 					 0.76 			 $0 		 5 

1m29s 		 89.00000 		 108.29392 		 19.29392 		 0.22 				 6 					 6 					 0.50 			 $0 		 6 

0m41s 		 41.00000 		 38.76675 		 2.23325 		 0.05 				 3 					 0 					 1.00 			 $10 		 7 

1m09s 		 69.00000 		 68.21249 		 0.78751 		 0.01 				 6 					 0 					 1.00 			 $25 		 8 

0m24s 		 24.00000 		 22.93854 		 1.06146 		 0.04 				 2 					 0 					 1.00 			 $25 		 9 

3m39s 		 219.00000 		 253.20371 		 34.20371 		 0.16 				 19 					 0 					 1.00 			 $5 		 10 

