6 

Interval 	 Length 		 Estimate 		 Deviation 		 Percent off 	 Correct Tasks 		 Incorrect Tasks 		 Percent 	 You earn 	 number 

2m31s 		 151.00000 		 105.38685 		 45.61315 		 0.30 				 11 					 1 					 0.92 			 $0 		 1 

1m56s 		 116.00000 		 111.86162 		 4.13838 		 0.04 				 13 					 0 					 1.00 			 $25 		 2

0m31s 		 31.00000 		 32.25440 		 1.25440 		 0.04 				 3 					 0 					 1.00 			 $25 		 3 

0m53s 		 53.00000 		 52.75245 		 0.24755 		 0.00 				 5 					 0 					 1.00 			 $25 		 4 

3m16s 		 196.00000 		 199.39126 		 3.39126 		 0.02 				 18 					 0 					 1.00 			 $25 		 5 

1m29s 		 89.00000 		 92.93380 		 3.93380 		 0.04 				 9 					 0 					 1.00 			 $25 		 6 

0m41s 		 41.00000 		 41.43488 		 0.43488 		 0.01 				 4 					 0 					 1.00 			 $25 		 7 

1m09s 		 69.00000 		 78.55642 		 9.55642 		 0.14 				 7 					 1 					 0.88 			 $5 		 8 

0m24s 		 24.00000 		 28.24776 		 4.24776 		 0.18 				 3 					 0 					 1.00 			 $5 		 9 

3m39s 		 219.00000 		 186.05028 		 32.94972 		 0.15 				 19 					 1 					 0.95 			 $5 		 10 

