6 

Interval 	 Length 		 Estimate 		 Deviation 		 Percent off 	 Correct Tasks 		 Incorrect Tasks 		 Percent 	 You earn 	 number 

2m31s 		 151.00000 		 55.44546 		 95.55454 		 0.63 				 4 					 0 					 1.00 			 $0 		 1 

1m56s 		 116.00000 		 49.80073 		 66.19927 		 0.57 				 3 					 1 					 0.75 			 $0 		 2

0m31s 		 31.00000 		 19.96545 		 11.03455 		 0.36 				 2 					 0 					 1.00 			 $0 		 3 

0m53s 		 53.00000 		 33.26939 		 19.73061 		 0.37 				 3 					 0 					 1.00 			 $0 		 4 

3m16s 		 196.00000 		 69.25705 		 126.74295 		 0.65 				 6 					 0 					 1.00 			 $0 		 5 

1m29s 		 89.00000 		 43.96085 		 45.03915 		 0.51 				 4 					 0 					 1.00 			 $0 		 6 

0m41s 		 41.00000 		 23.54128 		 17.45872 		 0.43 				 1 					 1 					 0.50 			 $0 		 7 

1m09s 		 69.00000 		 43.19403 		 25.80597 		 0.37 				 4 					 0 					 1.00 			 $0 		 8 

0m24s 		 24.00000 		 17.94210 		 6.05790 		 0.25 				 2 					 0 					 1.00 			 $0 		 9 

3m39s 		 219.00000 		 76.92970 		 142.07030 		 0.65 				 6 					 0 					 1.00 			 $0 		 10 

