2 

Interval 	 Length 		 Estimate 		 Deviation 		 Percent off 	 Correct Tasks 		 Incorrect Tasks 		 Percent 	 You earn 	 number 

2m31s 		 151.00000 		 176.84546 		 25.84546 		 0.17 				 13 					 1 					 0.93 			 $5 		 1 

1m56s 		 116.00000 		 159.08965 		 43.08965 		 0.37 				 13 					 3 					 0.81 			 $0 		 2

0m31s 		 31.00000 		 36.12220 		 5.12220 		 0.17 				 3 					 0 					 1.00 			 $5 		 3 

0m53s 		 53.00000 		 67.89613 		 14.89613 		 0.28 				 3 					 5 					 0.38 			 $0 		 4 

3m16s 		 196.00000 		 257.67184 		 61.67184 		 0.31 				 17 					 4 					 0.81 			 $0 		 5 

1m29s 		 89.00000 		 122.76176 		 33.76176 		 0.38 				 8 					 1 					 0.89 			 $0 		 6 

0m41s 		 41.00000 		 58.50864 		 17.50864 		 0.43 				 4 					 0 					 1.00 			 $0 		 7 

1m09s 		 69.00000 		 95.95008 		 26.95008 		 0.39 				 7 					 0 					 1.00 			 $0 		 8 

0m24s 		 24.00000 		 33.31860 		 9.31860 		 0.39 				 3 					 0 					 1.00 			 $0 		 9 

3m39s 		 219.00000 		 215.83413 		 3.16587 		 0.01 				 19 					 1 					 0.95 			 $25 		 10 

