11 

Interval 	 Length 		 Estimate 		 Deviation 		 Percent off 	 Correct Tasks 		 Incorrect Tasks 		 Percent 	 You earn 	 number 

2m31s 		 151.00000 		 79.59596 		 71.40404 		 0.47 				 5 					 1 					 0.83 			 $0 		 1 

1m56s 		 116.00000 		 129.96687 		 13.96687 		 0.12 				 8 					 2 					 0.80 			 $5 		 2

0m31s 		 31.00000 		 39.51893 		 8.51893 		 0.27 				 2 					 1 					 0.67 			 $0 		 3 

0m53s 		 53.00000 		 82.30790 		 29.30790 		 0.55 				 2 					 4 					 0.33 			 $0 		 4 

3m16s 		 196.00000 		 112.85466 		 83.14534 		 0.42 				 5 					 4 					 0.56 			 $0 		 5 

1m29s 		 89.00000 		 36.29768 		 52.70232 		 0.59 				 2 					 1 					 0.67 			 $0 		 6 

0m41s 		 41.00000 		 27.15860 		 13.84140 		 0.34 				 1 					 3 					 0.25 			 $0 		 7 

1m09s 		 69.00000 		 55.44637 		 13.55363 		 0.20 				 3 					 1 					 0.75 			 $0 		 8 

0m24s 		 24.00000 		 13.91703 		 10.08297 		 0.42 				 1 					 0 					 1.00 			 $0 		 9 

3m39s 		 219.00000 		 102.58376 		 116.41624 		 0.53 				 7 					 0 					 1.00 			 $0 		 10 

