10 

Interval 	 Length 		 Estimate 		 Deviation 		 Percent off 	 Correct Tasks 		 Incorrect Tasks 		 Percent 	 You earn 	 number 

2m31s 		 151.00000 		 174.85920 		 23.85920 		 0.16 				 17 					 0 					 1.00 			 $5 		 1 

1m56s 		 116.00000 		 132.10757 		 16.10757 		 0.14 				 14 					 1 					 0.93 			 $5 		 2

0m31s 		 31.00000 		 45.68145 		 14.68145 		 0.47 				 4 					 1 					 0.80 			 $0 		 3 

0m53s 		 53.00000 		 75.48938 		 22.48938 		 0.42 				 5 					 0 					 1.00 			 $0 		 4 

3m16s 		 196.00000 		 272.53468 		 76.53468 		 0.39 				 18 					 1 					 0.95 			 $0 		 5 

1m29s 		 89.00000 		 105.44594 		 16.44594 		 0.18 				 9 					 1 					 0.90 			 $5 		 6 

0m41s 		 41.00000 		 62.27695 		 21.27695 		 0.52 				 4 					 0 					 1.00 			 $0 		 7 

1m09s 		 69.00000 		 105.77631 		 36.77631 		 0.53 				 7 					 0 					 1.00 			 $0 		 8 

0m24s 		 24.00000 		 41.83304 		 17.83304 		 0.74 				 3 					 0 					 1.00 			 $0 		 9 

3m39s 		 219.00000 		 178.68210 		 40.31790 		 0.18 				 19 					 0 					 1.00 			 $5 		 10 

