4 

Interval 	 Length 		 Estimate 		 Deviation 		 Percent off 	 Correct Tasks 		 Incorrect Tasks 		 Percent 	 You earn 	 number 

2m31s 		 151.00000 		 203.56625 		 52.56625 		 0.35 				 15 					 1 					 0.94 			 $0 		 1 

1m56s 		 116.00000 		 177.88418 		 61.88418 		 0.53 				 13 					 1 					 0.93 			 $0 		 2

0m31s 		 31.00000 		 57.74046 		 26.74046 		 0.86 				 4 					 0 					 1.00 			 $0 		 3 

0m53s 		 53.00000 		 89.68878 		 36.68878 		 0.69 				 5 					 0 					 1.00 			 $0 		 4 

3m16s 		 196.00000 		 265.82173 		 69.82173 		 0.36 				 14 					 5 					 0.74 			 $0 		 5 

1m29s 		 89.00000 		 117.27692 		 28.27692 		 0.32 				 8 					 1 					 0.89 			 $0 		 6 

0m41s 		 41.00000 		 57.79074 		 16.79074 		 0.41 				 4 					 0 					 1.00 			 $0 		 7 

1m09s 		 69.00000 		 85.53711 		 16.53711 		 0.24 				 6 					 1 					 0.86 			 $0 		 8 

0m24s 		 24.00000 		 42.68507 		 18.68507 		 0.78 				 3 					 0 					 1.00 			 $0 		 9 

3m39s 		 219.00000 		 255.24823 		 36.24823 		 0.17 				 18 					 1 					 0.95 			 $5 		 10 

