5 

Interval 	 Length 		 Estimate 		 Deviation 		 Percent off 	 Correct Tasks 		 Incorrect Tasks 		 Percent 	 You earn 	 number 

2m31s 		 151.00000 		 10.66296 		 140.33704 		 0.93 				 1 					 0 					 1.00 			 $0 		 1 

1m56s 		 116.00000 		 110.99255 		 5.00745 		 0.04 				 7 					 1 					 0.88 			 $25 		 2

0m31s 		 31.00000 		 33.56321 		 2.56321 		 0.08 				 2 					 1 					 0.67 			 $0 		 3 

0m53s 		 53.00000 		 61.25553 		 8.25553 		 0.16 				 3 					 1 					 0.75 			 $0 		 4 

3m16s 		 196.00000 		 159.81900 		 36.18100 		 0.18 				 8 					 5 					 0.62 			 $0 		 5 

1m29s 		 89.00000 		 91.53523 		 2.53523 		 0.03 				 8 					 0 					 1.00 			 $25 		 6 

0m41s 		 41.00000 		 44.98847 		 3.98847 		 0.10 				 3 					 0 					 1.00 			 $10 		 7 

1m09s 		 69.00000 		 84.96863 		 15.96863 		 0.23 				 6 					 2 					 0.75 			 $0 		 8 

0m24s 		 24.00000 		 29.61764 		 5.61764 		 0.23 				 1 					 2 					 0.33 			 $0 		 9 

3m39s 		 219.00000 		 239.31451 		 20.31451 		 0.09 				 17 					 0 					 1.00 			 $10 		 10 

