1 

Interval 	 Length 		 Estimate 		 Deviation 		 Percent off 	 Correct Tasks 		 Incorrect Tasks 		 Percent 	 You earn 	 number 

2m31s 		 151.00000 		 84.45982 		 66.54018 		 0.44 				 8 					 1 					 0.89 			 $0 		 1 

1m56s 		 116.00000 		 97.12631 		 18.87369 		 0.16 				 11 					 0 					 1.00 			 $5 		 2

0m31s 		 31.00000 		 32.51813 		 1.51813 		 0.05 				 4 					 0 					 1.00 			 $25 		 3 

0m53s 		 53.00000 		 52.25367 		 0.74633 		 0.01 				 5 					 0 					 1.00 			 $25 		 4 

3m16s 		 196.00000 		 182.36921 		 13.63079 		 0.07 				 17 					 1 					 0.94 			 $10 		 5 

1m29s 		 89.00000 		 79.67139 		 9.32861 		 0.10 				 9 					 0 					 1.00 			 $5 		 6 

0m41s 		 41.00000 		 38.07250 		 2.92750 		 0.07 				 4 					 0 					 1.00 			 $10 		 7 

1m09s 		 69.00000 		 59.87043 		 9.12957 		 0.13 				 7 					 0 					 1.00 			 $5 		 8 

0m24s 		 24.00000 		 23.28258 		 0.71742 		 0.03 				 3 					 0 					 1.00 			 $25 		 9 

3m39s 		 219.00000 		 167.80862 		 51.19138 		 0.23 				 16 					 1 					 0.94 			 $0 		 10 

