1 

Interval 	 Length 		 Estimate 		 Deviation 		 Percent off 	 Correct Tasks 		 Incorrect Tasks 		 Percent 	 You earn 	 number 

2m31s 		 151.00000 		 94.86196 		 56.13804 		 0.37 				 8 					 1 					 0.89 			 $0 		 1 

1m56s 		 116.00000 		 87.27174 		 28.72826 		 0.25 				 8 					 1 					 0.89 			 $0 		 2

0m31s 		 31.00000 		 25.19060 		 5.80940 		 0.19 				 3 					 0 					 1.00 			 $5 		 3 

0m53s 		 53.00000 		 46.28622 		 6.71378 		 0.13 				 4 					 0 					 1.00 			 $5 		 4 

3m16s 		 196.00000 		 202.67750 		 6.67750 		 0.03 				 17 					 2 					 0.89 			 $25 		 5 

1m29s 		 89.00000 		 102.94520 		 13.94520 		 0.16 				 8 					 2 					 0.80 			 $5 		 6 

0m41s 		 41.00000 		 49.50743 		 8.50743 		 0.21 				 4 					 0 					 1.00 			 $0 		 7 

1m09s 		 69.00000 		 76.92739 		 7.92739 		 0.11 				 7 					 0 					 1.00 			 $5 		 8 

0m24s 		 24.00000 		 25.00968 		 1.00968 		 0.04 				 3 					 0 					 1.00 			 $25 		 9 

3m39s 		 219.00000 		 207.24100 		 11.75900 		 0.05 				 19 					 0 					 1.00 			 $10 		 10 

