Session,matchId,roundId,groupId,clientId,payoff,gameType,role,playOrderPosition,action,actionTime,action-of-Subject-0,action-of-Subject-1,action-of-Subject-2,playOrder.0,playOrder.1,playOrder.2,displayOrder.0,displayOrder.1,displayOrder.2,view.0.playerindex,view.0.actionindex,view.0.duration,view.0.startTime,view.1.playerindex,view.1.actionindex,view.1.duration,view.1.startTime,view.2.playerindex,view.2.actionindex,view.2.duration,view.2.startTime,view.3.playerindex,view.3.actionindex,view.3.duration,view.3.startTime,view.4.playerindex,view.4.actionindex,view.4.duration,view.4.startTime,view.5.playerindex,view.5.actionindex,view.5.duration,view.5.startTime,view.6.playerindex,view.6.actionindex,view.6.duration,view.6.startTime,view.7.playerindex,view.7.actionindex,view.7.duration,view.7.startTime,view.8.playerindex,view.8.actionindex,view.8.duration,view.8.startTime,view.9.playerindex,view.9.actionindex,view.9.duration,view.9.startTime,view.10.playerindex,view.10.actionindex,view.10.duration,view.10.startTime,view.11.playerindex,view.11.actionindex,view.11.duration,view.11.startTime,view.12.playerindex,view.12.actionindex,view.12.duration,view.12.startTime,view.13.playerindex,view.13.actionindex,view.13.duration,view.13.startTime,view.14.playerindex,view.14.actionindex,view.14.duration,view.14.startTime,view.15.playerindex,view.15.actionindex,view.15.duration,view.15.startTime,view.16.playerindex,view.16.actionindex,view.16.duration,view.16.startTime,view.17.playerindex,view.17.actionindex,view.17.duration,view.17.startTime,view.18.playerindex,view.18.actionindex,view.18.duration,view.18.startTime,view.19.playerindex,view.19.actionindex,view.19.duration,view.19.startTime,view.20.playerindex,view.20.actionindex,view.20.duration,view.20.startTime,view.21.playerindex,view.21.actionindex,view.21.duration,view.21.startTime,view.22.playerindex,view.22.actionindex,view.22.duration,view.22.startTime,view.23.playerindex,view.23.actionindex,view.23.duration,view.23.startTime,view.24.playerindex,view.24.actionindex,view.24.duration,view.24.startTime,view.25.playerindex,view.25.actionindex,view.25.duration,view.25.startTime,view.26.playerindex,view.26.actionindex,view.26.duration,view.26.startTime,view.27.playerindex,view.27.actionindex,view.27.duration,view.27.startTime,view.28.playerindex,view.28.actionindex,view.28.duration,view.28.startTime,view.29.playerindex,view.29.actionindex,view.29.duration,view.29.startTime,view.30.playerindex,view.30.actionindex,view.30.duration,view.30.startTime,view.31.playerindex,view.31.actionindex,view.31.duration,view.31.startTime,view.32.playerindex,view.32.actionindex,view.32.duration,view.32.startTime,view.33.playerindex,view.33.actionindex,view.33.duration,view.33.startTime,view.34.playerindex,view.34.actionindex,view.34.duration,view.34.startTime,view.35.playerindex,view.35.actionindex,view.35.duration,view.35.startTime,view.36.playerindex,view.36.actionindex,view.36.duration,view.36.startTime,view.37.playerindex,view.37.actionindex,view.37.duration,view.37.startTime,view.38.playerindex,view.38.actionindex,view.38.duration,view.38.startTime,view.39.playerindex,view.39.actionindex,view.39.duration,view.39.startTime,view.40.playerindex,view.40.actionindex,view.40.duration,view.40.startTime,view.41.playerindex,view.41.actionindex,view.41.duration,view.41.startTime,view.42.playerindex,view.42.actionindex,view.42.duration,view.42.startTime,view.43.playerindex,view.43.actionindex,view.43.duration,view.43.startTime,view.44.playerindex,view.44.actionindex,view.44.duration,view.44.startTime,view.45.playerindex,view.45.actionindex,view.45.duration,view.45.startTime,view.46.playerindex,view.46.actionindex,view.46.duration,view.46.startTime,view.47.playerindex,view.47.actionindex,view.47.duration,view.47.startTime,view.48.playerindex,view.48.actionindex,view.48.duration,view.48.startTime,view.49.playerindex,view.49.actionindex,view.49.duration,view.49.startTime,view.50.playerindex,view.50.actionindex,view.50.duration,view.50.startTime,view.51.playerindex,view.51.actionindex,view.51.duration,view.51.startTime,view.52.playerindex,view.52.actionindex,view.52.duration,view.52.startTime,view.53.playerindex,view.53.actionindex,view.53.duration,view.53.startTime,view.54.playerindex,view.54.actionindex,view.54.duration,view.54.startTime,view.55.playerindex,view.55.actionindex,view.55.duration,view.55.startTime,view.56.playerindex,view.56.actionindex,view.56.duration,view.56.startTime,view.57.playerindex,view.57.actionindex,view.57.duration,view.57.startTime,view.58.playerindex,view.58.actionindex,view.58.duration,view.58.startTime,view.59.playerindex,view.59.actionindex,view.59.duration,view.59.startTime,view.60.playerindex,view.60.actionindex,view.60.duration,view.60.startTime,view.61.playerindex,view.61.actionindex,view.61.duration,view.61.startTime,view.62.playerindex,view.62.actionindex,view.62.duration,view.62.startTime,questionRound.0.question.3.wrongAnswer.0,action-of-Subject-3,playOrder.3,displayOrder.3,view.63.playerindex,view.63.actionindex,view.63.duration,view.63.startTime,view.64.playerindex,view.64.actionindex,view.64.duration,view.64.startTime,view.65.playerindex,view.65.actionindex,view.65.duration,view.65.startTime,view.66.playerindex,view.66.actionindex,view.66.duration,view.66.startTime,view.67.playerindex,view.67.actionindex,view.67.duration,view.67.startTime,view.68.playerindex,view.68.actionindex,view.68.duration,view.68.startTime,view.69.playerindex,view.69.actionindex,view.69.duration,view.69.startTime,view.70.playerindex,view.70.actionindex,view.70.duration,view.70.startTime,view.71.playerindex,view.71.actionindex,view.71.duration,view.71.startTime,view.72.playerindex,view.72.actionindex,view.72.duration,view.72.startTime,view.73.playerindex,view.73.actionindex,view.73.duration,view.73.startTime,view.74.playerindex,view.74.actionindex,view.74.duration,view.74.startTime,view.75.playerindex,view.75.actionindex,view.75.duration,view.75.startTime,view.76.playerindex,view.76.actionindex,view.76.duration,view.76.startTime,view.77.playerindex,view.77.actionindex,view.77.duration,view.77.startTime,view.78.playerindex,view.78.actionindex,view.78.duration,view.78.startTime,view.79.playerindex,view.79.actionindex,view.79.duration,view.79.startTime,view.80.playerindex,view.80.actionindex,view.80.duration,view.80.startTime,view.81.playerindex,view.81.actionindex,view.81.duration,view.81.startTime,view.82.playerindex,view.82.actionindex,view.82.duration,view.82.startTime,view.83.playerindex,view.83.actionindex,view.83.duration,view.83.startTime,view.84.playerindex,view.84.actionindex,view.84.duration,view.84.startTime,view.85.playerindex,view.85.actionindex,view.85.duration,view.85.startTime,view.86.playerindex,view.86.actionindex,view.86.duration,view.86.startTime,view.87.playerindex,view.87.actionindex,view.87.duration,view.87.startTime,view.88.playerindex,view.88.actionindex,view.88.duration,view.88.startTime,view.89.playerindex,view.89.actionindex,view.89.duration,view.89.startTime,view.90.playerindex,view.90.actionindex,view.90.duration,view.90.startTime,view.91.playerindex,view.91.actionindex,view.91.duration,view.91.startTime,view.92.playerindex,view.92.actionindex,view.92.duration,view.92.startTime,view.93.playerindex,view.93.actionindex,view.93.duration,view.93.startTime,view.94.playerindex,view.94.actionindex,view.94.duration,view.94.startTime,view.95.playerindex,view.95.actionindex,view.95.duration,view.95.startTime,view.96.playerindex,view.96.actionindex,view.96.duration,view.96.startTime,view.97.playerindex,view.97.actionindex,view.97.duration,view.97.startTime,view.98.playerindex,view.98.actionindex,view.98.duration,view.98.startTime,view.99.playerindex,view.99.actionindex,view.99.duration,view.99.startTime,view.100.playerindex,view.100.actionindex,view.100.duration,view.100.startTime,view.101.playerindex,view.101.actionindex,view.101.duration,view.101.startTime,view.102.playerindex,view.102.actionindex,view.102.duration,view.102.startTime,view.103.playerindex,view.103.actionindex,view.103.duration,view.103.startTime,view.104.playerindex,view.104.actionindex,view.104.duration,view.104.startTime,view.105.playerindex,view.105.actionindex,view.105.duration,view.105.startTime,view.106.playerindex,view.106.actionindex,view.106.duration,view.106.startTime,view.107.playerindex,view.107.actionindex,view.107.duration,view.107.startTime,view.108.playerindex,view.108.actionindex,view.108.duration,view.108.startTime,view.109.playerindex,view.109.actionindex,view.109.duration,view.109.startTime,view.110.playerindex,view.110.actionindex,view.110.duration,view.110.startTime,view.111.playerindex,view.111.actionindex,view.111.duration,view.111.startTime,view.112.playerindex,view.112.actionindex,view.112.duration,view.112.startTime,view.113.playerindex,view.113.actionindex,view.113.duration,view.113.startTime,view.114.playerindex,view.114.actionindex,view.114.duration,view.114.startTime,view.115.playerindex,view.115.actionindex,view.115.duration,view.115.startTime,view.116.playerindex,view.116.actionindex,view.116.duration,view.116.startTime,view.117.playerindex,view.117.actionindex,view.117.duration,view.117.startTime,view.118.playerindex,view.118.actionindex,view.118.duration,view.118.startTime,view.119.playerindex,view.119.actionindex,view.119.duration,view.119.startTime,view.120.playerindex,view.120.actionindex,view.120.duration,view.120.startTime,view.121.playerindex,view.121.actionindex,view.121.duration,view.121.startTime,view.122.playerindex,view.122.actionindex,view.122.duration,view.122.startTime,view.123.playerindex,view.123.actionindex,view.123.duration,view.123.startTime,view.124.playerindex,view.124.actionindex,view.124.duration,view.124.startTime,view.125.playerindex,view.125.actionindex,view.125.duration,view.125.startTime,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer
12,5,0,2,5,18,SIMULTANEOUS,Green,0,0,98218,0,1,0,1,0,2,1,0,2,0,0,374,3495,0,1,280,4088,0,3,171,4556,0,2,437,5242,0,3,375,5975,0,0,234,6646,0,1,765,7145,1,0,406,10187,0,2,93,11264,0,3,78,11841,0,0,187,12418,1,0,265,13089,1,1,671,13588,1,0,234,16864,1,1,94,17363,1,3,218,17691,1,2,156,18112,1,2,140,18658,1,0,218,19142,1,1,265,19532,1,3,187,20000,1,2,468,20421,0,1,312,22293,0,2,249,22886,0,3,281,23369,0,0,468,23900,1,0,281,25132,1,1,453,25740,1,3,187,26458,1,2,1123,26895,1,3,1419,28533,1,2,546,30218,2,2,312,31934,2,3,328,32417,2,1,172,32932,2,0,702,33322,2,2,296,34180,2,3,514,34742,0,1,312,35787,0,0,343,36333,0,2,405,36926,0,3,999,37518,0,1,406,39000,0,0,640,39702,0,2,328,40560,0,3,125,41122,0,0,312,42120,0,1,1279,42698,1,2,296,44804,1,3,515,45724,1,0,265,46473,1,1,359,46956,0,0,265,48111,0,1,3307,48782,0,0,2980,52806,0,1,343,56441,3,0,1997,57455,0,1,219,60029,0,0,234,61293,3,1,1498,62494,2,1,249,69327,2,0,390,69764,2,0,3885,71261,,0,3,3,1,0,405,76004,1,2,234,76643,1,3,109,77205,1,1,109,77517,1,0,733,77907,0,0,453,79950,1,0,312,81011,0,0,265,81713,0,2,296,82197,0,1,265,82743,0,3,826,83258,1,0,172,84724,1,2,94,85145,0,3,406,85847,1,2,889,87267,1,0,3401,88452,0,2,2902,93023,0,3,406,96159,0,0,265,96814,0,2,171,97298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5,0,2,6,32,SIMULTANEOUS,Orange,3,0,9626,0,1,0,1,0,2,1,0,2,3,2,343,3089,3,3,562,3682,3,0,328,4602,3,1,499,5117,3,0,218,6038,3,1,343,6584,3,2,219,7613,3,3,219,8003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6,0,0,1,12,SIMULTANEOUS,Red,2,1,7176,0,1,1,1,2,0,1,2,0,2,0,266,2137,2,1,234,2652,2,2,234,3105,2,3,437,3541,2,0,250,4524,2,1,312,4930,2,2,250,5460,2,3,328,5897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6,0,0,6,22,SIMULTANEOUS,Blue,1,0,24367,0,1,1,1,2,0,1,2,0,1,2,250,2917,1,3,171,3635,1,2,234,4165,1,0,312,4898,1,1,390,5444,1,2,187,6552,1,3,218,7020,1,0,312,7628,1,1,219,8377,1,0,156,9766,1,1,156,10249,1,2,219,10904,1,3,234,11450,2,2,265,14742,2,3,249,15179,2,0,250,15740,2,1,546,16208,1,0,297,19952,1,1,296,20436,1,2,250,21044,1,3,140,21575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6,0,0,9,8,SIMULTANEOUS,Green,0,1,83288,0,1,1,1,2,0,1,2,0,0,2,1950,4882,0,2,2262,9516,0,3,452,13244,0,2,3650,15241,0,2,6505,20701,0,0,359,27705,0,2,374,28454,0,0,639,29203,0,1,2636,31387,0,3,562,35396,0,1,561,36426,0,2,328,37564,0,0,187,38329,0,1,156,38750,0,2,234,39343,0,3,3541,39967,1,2,2605,52509,1,3,328,55988,1,2,546,56643,1,0,187,57564,1,1,125,58000,1,2,124,58500,1,3,109,58905,1,2,3947,59264,1,2,281,65145,1,3,312,65613,1,0,312,66175,1,0,297,66658,1,1,327,67111,1,2,218,67688,1,3,281,68078,1,0,281,68624,1,1,202,69108,2,0,218,69732,2,1,202,70278,2,2,94,70761,2,3,172,71182,2,2,546,72852,2,3,484,73600,2,0,266,74380,2,1,141,74848,0,0,266,75628,0,2,3620,76174,0,2,125,80761,0,0,94,81400,0,2,405,81775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6,0,1,0,12,SIMULTANEOUS,Red,2,1,55988,0,1,1,1,2,0,1,2,0,2,0,156,2371,2,0,110,2776,2,1,109,3198,2,2,109,3494,2,3,125,3728,2,0,1482,4321,2,0,140,7051,2,2,484,7503,2,1,203,8158,2,3,141,8517,2,0,141,8782,2,0,468,9172,2,1,172,9999,2,0,296,10452,2,1,141,11091,0,0,983,13665,0,1,593,15100,0,2,265,16317,0,3,608,16801,0,2,250,17846,0,2,500,19078,0,3,156,19749,1,0,2450,20482,1,0,1841,23540,1,1,343,26161,1,2,358,26754,1,3,671,27253,1,0,1248,28345,1,0,219,30544,1,2,592,30966,1,3,484,31683,1,2,93,32292,1,0,125,32479,1,1,764,32682,2,0,141,33789,2,3,141,34101,2,3,125,34413,2,2,125,34663,2,1,421,34897,2,0,422,35380,2,2,109,36270,2,3,141,36519,2,1,63,36753,2,0,140,36956,1,0,297,38656,1,2,2745,39156,0,1,249,42276,0,3,484,42759,0,1,1061,43383,2,0,265,45084,2,2,686,45536,1,0,390,48344,1,2,2918,48952,0,1,125,52400,0,3,905,52681,0,1,406,53710,2,0,156,54459,2,2,203,54787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6,0,1,3,22,SIMULTANEOUS,Blue,1,0,23602,0,1,1,1,2,0,1,2,0,1,0,484,5756,1,1,452,7020,1,2,405,7800,1,3,764,8502,1,0,405,9781,1,1,140,10483,2,0,515,12417,2,1,405,13525,2,2,374,14305,2,3,500,14944,2,2,156,15678,2,0,514,16146,2,1,499,16941,1,0,2231,19250,1,2,1061,21824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6,0,1,11,8,SIMULTANEOUS,Green,0,1,64475,0,1,1,1,2,0,1,2,0,0,0,1311,3057,0,2,452,4758,0,0,2059,5585,0,2,858,7971,0,3,93,9095,0,0,78,9609,0,1,125,9968,0,2,125,10483,0,3,171,10811,0,0,94,11294,0,1,93,11622,0,3,93,12839,0,2,109,13213,0,0,78,13650,0,1,109,13931,0,3,109,14274,0,2,140,14633,0,0,125,15069,0,1,141,15428,0,2,78,15865,0,3,125,16146,2,0,2839,19703,2,2,171,24414,2,0,141,24866,2,2,312,25241,2,0,125,25833,2,1,94,26192,2,3,141,26535,2,0,110,27003,2,2,296,27409,2,0,94,29359,2,2,422,29733,2,0,109,30529,2,2,359,30888,2,0,109,31652,2,2,125,31980,2,1,125,32385,2,3,125,32697,2,0,125,33087,2,2,531,33836,0,0,343,35443,0,1,124,36317,0,0,156,36878,0,1,140,37362,0,0,188,42759,1,2,905,43820,1,0,3308,44943,1,0,796,48999,1,1,94,50185,1,2,94,50637,1,3,94,50965,1,0,94,51417,1,1,406,51776,1,3,140,52463,1,2,187,52853,1,0,234,53570,0,2,203,55177,0,3,422,55629,1,0,359,58827,0,2,437,59826,1,0,78,60621,1,1,140,60949,1,2,125,61464,,,,,1,3,125,61776,1,0,156,62556,1,1,219,62930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6,0,2,2,22,SIMULTANEOUS,Green,0,1,30061,0,0,1,1,2,0,1,2,0,2,0,1279,2855,0,2,172,4867,0,3,359,5413,0,0,125,6115,0,1,343,6427,2,0,125,8034,2,1,515,8486,2,0,281,9391,2,2,202,10031,2,3,359,10436,2,0,156,10967,1,0,171,11700,1,1,203,12043,1,2,281,12589,1,3,452,13026,1,0,265,13806,1,1,1061,14414,2,0,577,16115,2,1,671,16957,2,0,203,17862,2,2,234,18283,2,3,1295,18720,2,2,141,20217,2,3,109,20654,2,0,187,20935,2,1,437,21278,2,0,702,21902,2,2,156,22791,2,1,78,23369,2,0,499,23790,1,0,234,25428,1,2,390,25927,1,0,63,26504,1,2,171,26801,0,1,141,27440,0,3,327,27768,0,1,312,28283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6,0,2,7,22,SIMULTANEOUS,Blue,1,0,35022,0,0,1,1,2,0,1,2,0,1,0,499,3292,1,1,265,4212,1,2,140,4665,1,3,343,4883,1,2,125,5398,1,3,125,5616,1,1,297,5881,1,0,250,6271,1,1,421,6630,2,2,281,10639,2,3,297,10998,2,0,125,11482,2,1,359,11700,2,0,140,12215,2,2,172,12511,2,3,218,12839,2,0,405,13276,2,1,468,13775,2,0,187,15912,2,2,171,16318,2,3,281,16645,2,2,266,17113,2,0,280,17535,2,1,562,18143,0,0,156,19297,0,1,499,19578,0,2,156,20561,0,3,998,20873,1,0,280,22371,1,1,2168,22823,2,0,1326,25272,2,1,436,26661,2,2,156,27409,2,3,453,27643,2,0,250,28267,2,1,1576,28673,1,0,265,30795,1,2,390,31200,1,1,265,32214,1,2,218,32729,1,3,312,33072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6,0,2,8,18,SIMULTANEOUS,Red,2,0,15460,0,0,1,1,2,0,1,2,0,2,0,452,3339,2,1,1279,4072,2,2,250,5616,2,3,375,6053,2,0,218,6974,2,1,265,7364,2,0,250,8190,2,2,140,11139,2,3,608,11685,2,1,375,12402,2,0,171,12933,2,2,156,13338,2,3,172,13697,2,1,125,14087,2,0,125,14368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6,0,3,4,18,SIMULTANEOUS,Red,2,0,19781,0,0,1,1,2,0,1,2,0,2,0,655,5476,2,1,296,6740,2,2,187,7442,2,3,515,8034,2,1,234,11373,2,2,172,11981,2,3,546,12605,2,0,406,15928,2,1,203,16583,2,2,156,17067,2,3,249,17426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
