Session,matchId,roundId,groupId,clientId,payoff,gameType,role,playOrderPosition,action,actionTime,action-of-Subject-0,action-of-Subject-1,action-of-Subject-2,playOrder.0,playOrder.1,playOrder.2,displayOrder.0,displayOrder.1,displayOrder.2,view.0.playerindex,view.0.actionindex,view.0.duration,view.0.startTime,view.1.playerindex,view.1.actionindex,view.1.duration,view.1.startTime,view.2.playerindex,view.2.actionindex,view.2.duration,view.2.startTime,view.3.playerindex,view.3.actionindex,view.3.duration,view.3.startTime,view.4.playerindex,view.4.actionindex,view.4.duration,view.4.startTime,view.5.playerindex,view.5.actionindex,view.5.duration,view.5.startTime,view.6.playerindex,view.6.actionindex,view.6.duration,view.6.startTime,view.7.playerindex,view.7.actionindex,view.7.duration,view.7.startTime,view.8.playerindex,view.8.actionindex,view.8.duration,view.8.startTime,view.9.playerindex,view.9.actionindex,view.9.duration,view.9.startTime,view.10.playerindex,view.10.actionindex,view.10.duration,view.10.startTime,view.11.playerindex,view.11.actionindex,view.11.duration,view.11.startTime,view.12.playerindex,view.12.actionindex,view.12.duration,view.12.startTime,view.13.playerindex,view.13.actionindex,view.13.duration,view.13.startTime,view.14.playerindex,view.14.actionindex,view.14.duration,view.14.startTime,view.15.playerindex,view.15.actionindex,view.15.duration,view.15.startTime,view.16.playerindex,view.16.actionindex,view.16.duration,view.16.startTime,view.17.playerindex,view.17.actionindex,view.17.duration,view.17.startTime,view.18.playerindex,view.18.actionindex,view.18.duration,view.18.startTime,view.19.playerindex,view.19.actionindex,view.19.duration,view.19.startTime,view.20.playerindex,view.20.actionindex,view.20.duration,view.20.startTime,view.21.playerindex,view.21.actionindex,view.21.duration,view.21.startTime,view.22.playerindex,view.22.actionindex,view.22.duration,view.22.startTime,view.23.playerindex,view.23.actionindex,view.23.duration,view.23.startTime,view.24.playerindex,view.24.actionindex,view.24.duration,view.24.startTime,view.25.playerindex,view.25.actionindex,view.25.duration,view.25.startTime,view.26.playerindex,view.26.actionindex,view.26.duration,view.26.startTime,view.27.playerindex,view.27.actionindex,view.27.duration,view.27.startTime,view.28.playerindex,view.28.actionindex,view.28.duration,view.28.startTime,view.29.playerindex,view.29.actionindex,view.29.duration,view.29.startTime,view.30.playerindex,view.30.actionindex,view.30.duration,view.30.startTime,view.31.playerindex,view.31.actionindex,view.31.duration,view.31.startTime,view.32.playerindex,view.32.actionindex,view.32.duration,view.32.startTime,view.33.playerindex,view.33.actionindex,view.33.duration,view.33.startTime,view.34.playerindex,view.34.actionindex,view.34.duration,view.34.startTime,view.35.playerindex,view.35.actionindex,view.35.duration,view.35.startTime,view.36.playerindex,view.36.actionindex,view.36.duration,view.36.startTime,view.37.playerindex,view.37.actionindex,view.37.duration,view.37.startTime,view.38.playerindex,view.38.actionindex,view.38.duration,view.38.startTime,view.39.playerindex,view.39.actionindex,view.39.duration,view.39.startTime,view.40.playerindex,view.40.actionindex,view.40.duration,view.40.startTime,view.41.playerindex,view.41.actionindex,view.41.duration,view.41.startTime,view.42.playerindex,view.42.actionindex,view.42.duration,view.42.startTime,view.43.playerindex,view.43.actionindex,view.43.duration,view.43.startTime,view.44.playerindex,view.44.actionindex,view.44.duration,view.44.startTime,view.45.playerindex,view.45.actionindex,view.45.duration,view.45.startTime,view.46.playerindex,view.46.actionindex,view.46.duration,view.46.startTime,view.47.playerindex,view.47.actionindex,view.47.duration,view.47.startTime,view.48.playerindex,view.48.actionindex,view.48.duration,view.48.startTime,view.49.playerindex,view.49.actionindex,view.49.duration,view.49.startTime,view.50.playerindex,view.50.actionindex,view.50.duration,view.50.startTime,view.51.playerindex,view.51.actionindex,view.51.duration,view.51.startTime,view.52.playerindex,view.52.actionindex,view.52.duration,view.52.startTime,view.53.playerindex,view.53.actionindex,view.53.duration,view.53.startTime,view.54.playerindex,view.54.actionindex,view.54.duration,view.54.startTime,view.55.playerindex,view.55.actionindex,view.55.duration,view.55.startTime,view.56.playerindex,view.56.actionindex,view.56.duration,view.56.startTime,view.57.playerindex,view.57.actionindex,view.57.duration,view.57.startTime,view.58.playerindex,view.58.actionindex,view.58.duration,view.58.startTime,view.59.playerindex,view.59.actionindex,view.59.duration,view.59.startTime,view.60.playerindex,view.60.actionindex,view.60.duration,view.60.startTime,questionRound.0.question.0.wrongAnswer.0,questionRound.0.question.0.wrongAnswer.1,questionRound.0.question.5.wrongAnswer.0,view.61.playerindex,view.61.actionindex,view.61.duration,view.61.startTime,view.62.playerindex,view.62.actionindex,view.62.duration,view.62.startTime,view.63.playerindex,view.63.actionindex,view.63.duration,view.63.startTime,view.64.playerindex,view.64.actionindex,view.64.duration,view.64.startTime,view.65.playerindex,view.65.actionindex,view.65.duration,view.65.startTime,questionRound.0.question.4.wrongAnswer.0,view.66.playerindex,view.66.actionindex,view.66.duration,view.66.startTime,view.67.playerindex,view.67.actionindex,view.67.duration,view.67.startTime,view.68.playerindex,view.68.actionindex,view.68.duration,view.68.startTime,view.69.playerindex,view.69.actionindex,view.69.duration,view.69.startTime,view.70.playerindex,view.70.actionindex,view.70.duration,view.70.startTime,view.71.playerindex,view.71.actionindex,view.71.duration,view.71.startTime,view.72.playerindex,view.72.actionindex,view.72.duration,view.72.startTime,view.73.playerindex,view.73.actionindex,view.73.duration,view.73.startTime,view.74.playerindex,view.74.actionindex,view.74.duration,view.74.startTime,view.75.playerindex,view.75.actionindex,view.75.duration,view.75.startTime,view.76.playerindex,view.76.actionindex,view.76.duration,view.76.startTime,view.77.playerindex,view.77.actionindex,view.77.duration,view.77.startTime,view.78.playerindex,view.78.actionindex,view.78.duration,view.78.startTime,view.79.playerindex,view.79.actionindex,view.79.duration,view.79.startTime,view.80.playerindex,view.80.actionindex,view.80.duration,view.80.startTime,view.81.playerindex,view.81.actionindex,view.81.duration,view.81.startTime,view.82.playerindex,view.82.actionindex,view.82.duration,view.82.startTime,view.83.playerindex,view.83.actionindex,view.83.duration,view.83.startTime,view.84.playerindex,view.84.actionindex,view.84.duration,view.84.startTime,view.85.playerindex,view.85.actionindex,view.85.duration,view.85.startTime,view.86.playerindex,view.86.actionindex,view.86.duration,view.86.startTime,view.87.playerindex,view.87.actionindex,view.87.duration,view.87.startTime,view.88.playerindex,view.88.actionindex,view.88.duration,view.88.startTime,view.89.playerindex,view.89.actionindex,view.89.duration,view.89.startTime,view.90.playerindex,view.90.actionindex,view.90.duration,view.90.startTime,view.91.playerindex,view.91.actionindex,view.91.duration,view.91.startTime,view.92.playerindex,view.92.actionindex,view.92.duration,view.92.startTime,view.93.playerindex,view.93.actionindex,view.93.duration,view.93.startTime,view.94.playerindex,view.94.actionindex,view.94.duration,view.94.startTime,view.95.playerindex,view.95.actionindex,view.95.duration,view.95.startTime,action-of-Subject-3,playOrder.3,displayOrder.3,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer
10,6,0,1,0,12,SIMULTANEOUS,Red,2,1,40327,0,1,1,1,2,0,1,2,0,2,0,234,2590,2,1,312,3120,2,3,281,3822,2,2,608,4400,2,0,312,6006,2,1,468,6662,0,0,219,9984,0,1,203,10499,0,2,203,11045,0,3,437,11513,0,2,827,13104,0,2,265,15710,1,0,265,16474,1,1,172,17004,1,3,172,17472,1,2,577,18237,1,0,156,19017,1,1,312,19469,1,0,234,20390,1,1,171,20889,2,1,109,21887,2,0,156,22230,2,2,110,22698,2,3,125,22995,2,0,94,23603,1,0,156,24399,1,2,312,24836,1,0,109,27753,2,2,94,28673,2,3,109,28954,2,1,109,29204,2,0,109,29516,1,0,187,30686,1,2,280,31201,0,1,187,33385,0,3,390,33837,0,1,202,34633,2,0,499,36099,2,2,187,36801,2,3,125,37316,2,1,141,37799,2,0,156,38158,2,0,78,38798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,0,1,1,22,SIMULTANEOUS,Blue,1,0,75863,0,1,1,1,2,0,1,2,0,1,1,375,2231,1,0,281,2871,1,2,156,3323,1,3,374,3620,1,2,328,4228,1,1,390,4712,1,2,561,5492,1,1,250,6318,1,0,172,6724,1,3,125,7083,1,1,110,7410,1,2,187,7707,1,1,7082,8175,2,2,297,15772,2,3,327,16256,2,1,249,16802,2,0,1669,17192,1,0,437,19485,1,2,562,20140,1,1,1139,20936,2,3,297,23104,2,2,327,23510,2,1,218,23947,2,0,1825,24321,2,1,234,26458,2,0,390,26926,0,0,1154,27909,0,1,406,29422,0,3,297,30046,0,2,234,30545,0,0,374,30951,0,1,1357,31544,0,2,390,33151,0,0,358,33697,0,1,374,34321,0,2,390,34976,0,1,265,35584,0,3,296,35990,0,0,234,36489,0,2,2091,36941,2,1,1591,40108,2,3,624,41840,2,1,187,42651,2,3,359,43088,2,2,266,43649,2,1,437,44133,2,2,530,44929,2,1,141,45599,2,0,2605,45865,2,0,842,48704,1,2,327,49999,1,0,3229,50451,2,0,281,54039,2,2,234,54507,2,3,203,54897,2,1,328,55240,2,0,296,55677,2,2,265,56176,2,3,187,56613,2,1,280,56941,2,0,249,57440,,,,0,2,296,58485,0,0,218,58875,0,1,125,59265,0,3,187,59546,0,2,2621,59920,,2,1,312,62978,2,3,374,63493,2,1,1279,64054,2,0,406,65567,2,2,499,66098,2,0,1201,66722,1,2,328,68578,1,3,187,69031,1,1,188,69389,1,0,203,69795,1,2,764,70201,1,2,609,72509,1,3,171,73243,1,1,172,73570,1,0,421,73945,1,2,437,74709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,0,1,2,8,SIMULTANEOUS,Green,0,1,44819,0,1,1,1,2,0,1,2,0,0,0,359,3011,0,1,125,3573,0,2,156,4010,0,3,156,4384,0,0,187,4899,0,1,297,5507,0,2,203,6194,0,3,390,6818,0,2,203,7769,0,3,140,8222,0,2,343,9236,1,0,249,10250,1,1,172,10733,1,2,141,11170,1,3,140,11498,1,0,156,11903,1,1,140,12247,1,2,141,12605,1,0,125,12902,1,1,608,13245,1,1,406,14727,0,2,265,15476,2,0,281,16271,2,1,141,16708,2,2,109,17083,2,3,109,17348,2,0,156,17722,2,1,203,18237,2,0,78,19126,1,1,1982,19547,2,2,140,22028,2,3,171,22387,2,0,234,22870,2,1,343,23323,2,1,171,23900,2,0,156,24274,2,1,109,24649,1,1,110,25085,1,0,406,25444,1,0,2137,26146,1,2,203,28486,1,0,156,28907,1,2,297,29266,0,1,281,30311,0,3,842,30873,0,1,1092,32090,0,0,250,33743,0,2,141,34180,0,3,124,34555,0,1,125,34851,0,0,124,35179,0,2,156,35522,0,1,421,35881,0,3,234,36645,0,2,1310,37082,0,0,171,38533,0,1,156,38907,0,3,156,39281,0,2,156,39656,0,0,156,40139,0,1,125,40467,,,,0,3,141,40810,0,2,140,41216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,0,2,4,8,SIMULTANEOUS,Green,0,1,29718,0,1,1,1,2,0,1,2,0,0,0,281,1919,0,1,218,2512,0,3,156,2995,0,2,125,3572,0,2,312,4618,0,0,109,5507,0,2,655,6006,0,1,203,7176,0,3,266,7784,1,0,265,9282,1,1,156,9812,1,3,156,10312,1,2,172,10764,1,0,187,12106,1,1,234,12589,1,1,468,13619,0,0,124,14727,0,2,172,15210,0,2,437,16349,0,3,156,17035,0,2,125,17831,0,0,94,18377,0,1,93,18783,0,3,94,19110,0,2,140,19547,1,2,327,21154,1,3,187,21669,0,2,296,23572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,0,2,9,22,SIMULTANEOUS,Blue,1,0,40030,0,1,1,1,2,0,1,2,0,1,0,140,5429,1,1,125,5834,1,2,125,6271,1,3,156,6599,1,1,156,7160,1,2,140,7660,1,1,468,8143,0,0,109,9157,0,1,79,9422,0,3,109,9672,0,2,124,9969,2,0,63,10951,2,1,78,11217,2,2,109,11482,2,3,124,11763,1,1,5194,13167,2,2,265,19032,2,3,219,19453,2,0,187,19906,2,1,296,20296,2,2,141,21060,2,3,156,21357,2,2,141,21715,2,0,156,22199,2,1,281,22573,1,0,234,24539,1,2,188,24913,1,3,156,25303,1,2,343,26068,1,0,281,26520,1,2,1264,27191,2,2,78,30514,2,3,265,30717,2,0,78,31231,2,1,171,31497,1,2,686,32386,1,0,343,34164,1,2,4134,34773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,0,2,10,12,SIMULTANEOUS,Red,2,1,92119,0,1,1,1,2,0,1,2,0,0,0,250,3869,0,1,234,4337,0,3,187,4821,0,2,281,5273,2,0,265,6225,2,1,250,6724,2,3,219,7254,2,2,343,7707,2,0,328,8362,2,1,281,8908,2,3,218,9532,2,2,842,10000,2,0,156,11201,2,1,312,11544,2,2,94,12262,2,0,250,12574,2,1,234,13089,2,0,343,13838,2,1,327,15039,2,0,1107,21747,0,0,484,25210,0,1,453,26146,0,0,265,27535,0,1,234,28065,0,3,203,28580,0,2,796,29032,0,1,328,30358,0,2,640,31107,2,2,359,33525,2,3,359,34258,2,2,514,35179,2,0,390,38751,2,2,250,39406,2,3,203,39905,2,1,172,40311,2,0,296,40779,2,0,312,54055,2,2,281,54663,0,2,312,55677,0,0,390,56348,2,0,437,57814,2,0,219,61277,2,2,406,62026,2,2,327,63649,2,0,140,64850,2,2,172,65271,2,0,156,65817,0,0,249,66691,0,2,998,67143,2,2,405,68750,2,2,234,72322,2,0,140,72853,2,1,234,73789,2,3,343,74241,2,2,1186,75099,2,0,733,76612,0,0,281,78266,0,2,593,78796,2,2,265,82540,2,0,172,82977,2,0,1014,83726,,,,0,0,390,86331,0,2,140,87080,0,1,125,87766,0,3,280,88219,2,0,327,89654,,2,2,374,90153,2,0,312,90699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,0,3,3,18,SIMULTANEOUS,Red,2,0,36410,0,0,1,1,2,0,1,2,0,2,0,500,2043,2,1,327,2808,2,3,265,3323,2,2,499,3853,2,2,234,4555,2,0,281,4976,2,1,733,5460,1,0,328,8580,1,2,328,9157,1,3,234,9656,1,1,328,9984,1,0,343,10577,1,1,250,11076,0,0,281,12995,0,2,218,13463,0,3,281,13915,0,1,515,14321,0,2,4758,15288,1,2,468,21434,1,3,280,22090,0,3,515,22667,0,2,1701,23353,1,0,515,25615,1,1,234,26286,1,3,234,26723,1,2,390,27144,1,1,265,27784,1,1,1529,29671,2,2,281,31652,2,3,359,32120,2,1,312,32635,2,0,592,33166,2,0,249,34289,2,1,281,34694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,0,3,6,22,SIMULTANEOUS,Green,0,1,62883,0,0,1,1,2,0,1,2,0,0,0,93,4711,0,1,78,5116,0,2,94,5631,0,3,78,6006,0,0,94,7191,0,1,62,7644,0,2,78,8158,0,3,94,8595,1,0,93,18252,1,1,125,19765,1,0,110,21418,1,1,93,22027,1,2,78,22432,1,3,78,22807,1,0,78,23400,1,1,78,23790,1,2,78,24258,1,3,94,24663,1,1,94,25084,1,0,93,25615,1,2,78,25974,1,3,93,26317,2,0,109,27222,2,1,78,27783,2,2,93,28735,2,3,125,29374,2,2,94,30045,1,1,93,31075,1,0,109,31683,1,0,250,32619,1,1,62,33212,1,2,78,33696,1,3,93,34086,1,1,125,34741,1,2,93,35256,1,2,109,36145,2,0,140,37346,2,0,140,38875,2,1,109,39842,2,2,94,40372,2,3,140,40794,2,0,93,41574,2,2,109,42026,2,3,94,42494,2,1,78,42931,2,0,218,43399,2,0,109,45271,2,1,93,45755,2,2,78,46145,2,3,78,46503,1,0,94,51620,1,2,109,52104,1,0,94,52634,1,2,249,53009,1,0,109,54241,1,2,140,54834,0,1,109,56004,0,3,281,57018,0,1,109,57626,0,3,94,58297,0,1,62,58703,,,,0,0,172,60559,0,1,93,61043,0,3,78,61355,0,2,93,61698,0,1,78,62072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,0,3,8,22,SIMULTANEOUS,Blue,1,0,27472,0,0,1,1,2,0,1,2,0,1,0,297,2402,1,1,266,2823,1,3,265,3307,1,2,468,3759,1,3,187,4415,1,0,328,4773,1,1,437,5210,1,2,390,5787,1,3,983,6302,1,0,234,7550,1,1,312,7956,2,0,124,9329,2,1,390,9765,2,2,156,10436,2,3,406,10764,2,1,219,11372,2,0,374,11716,2,1,140,12215,2,2,343,12496,2,3,921,12932,2,2,171,13978,2,3,140,14243,2,0,187,14680,2,1,655,15085,2,0,281,18283,2,1,250,18720,2,3,250,19141,2,2,546,19609,2,0,203,20467,2,1,343,20795,1,2,234,25178,1,0,406,25584,1,2,281,26177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,0,0,2,20,SIMULTANEOUS,Blue,2,1,19391,0,0,1,3,1,2,3,1,2,2,0,249,1826,2,1,156,2372,2,2,94,2730,2,3,125,3058,2,1,203,3432,2,2,110,3900,2,0,93,4197,2,1,94,4493,2,3,109,4727,2,2,93,5024,2,1,343,5429,3,2,188,7098,3,3,125,7504,3,0,94,7894,3,1,125,8175,3,0,140,8643,3,1,109,8986,3,0,452,9376,3,1,234,10094,3,2,125,10936,3,3,124,11186,3,0,94,11513,3,1,109,11763,3,0,109,12387,2,0,328,13338,2,2,249,13869,2,0,141,14274,2,2,94,14602,2,2,94,15460,2,2,47,15600,2,0,156,15866,2,2,2091,16193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,
10,7,0,0,4,12,SIMULTANEOUS,Orange,0,0,36005,0,0,1,3,1,2,3,1,2,0,0,624,5023,0,1,515,6115,0,3,312,6848,0,2,359,7488,0,3,94,8611,0,2,109,9017,0,0,109,9376,0,1,109,9859,0,3,94,10218,1,2,328,10951,1,3,328,11544,1,1,297,12152,1,0,265,12886,1,0,188,14336,1,1,483,15179,1,2,2153,16052,0,1,281,18673,0,3,671,19375,0,2,219,20732,0,0,187,21216,0,3,312,21934,0,2,358,22636,0,3,686,23525,0,2,1919,24632,0,3,1092,26832,0,0,125,28298,0,1,265,28735,0,2,140,29578,0,3,188,30014,0,3,514,31606,0,1,187,32323,0,3,172,33384,0,2,109,33790,0,3,141,34694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,
10,7,0,0,6,20,SIMULTANEOUS,Green,1,0,43586,0,0,1,3,1,2,3,1,2,1,0,63,7004,1,1,78,7379,1,2,109,7956,1,3,93,8346,1,0,78,9110,1,1,78,9469,1,2,63,9890,1,3,78,10233,2,0,109,12168,2,1,94,13010,2,2,94,13400,2,3,78,13775,2,0,94,14336,2,1,94,14679,2,2,78,15101,2,3,110,15459,2,1,94,16083,2,0,94,16645,2,2,78,17347,2,3,94,17690,3,0,125,19890,3,1,93,20327,3,2,94,20701,3,3,109,21076,3,0,78,21606,3,1,94,21996,3,2,78,22402,3,3,110,22838,3,0,78,24991,3,1,78,25319,3,2,78,25646,3,3,93,25912,2,0,63,26972,2,1,78,27440,2,0,93,30623,2,2,94,30997,2,2,109,32807,2,0,78,33197,2,1,94,33540,2,0,62,34055,2,2,109,34336,1,1,78,35693,1,3,78,36114,1,1,94,39109,1,3,62,39468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,
10,7,0,0,11,20,SIMULTANEOUS,Red,3,1,19875,0,0,1,3,1,2,3,1,2,3,0,172,3089,3,1,281,3651,3,2,312,4290,3,3,390,4899,3,0,1950,5710,3,1,124,7988,3,0,468,8690,0,0,203,10671,0,1,156,11170,0,2,187,11591,0,3,609,12137,0,0,156,13073,0,1,203,13479,0,2,156,13916,0,3,249,14306,3,2,250,16037,3,3,593,16583,3,0,109,17519,3,1,375,17940,3,0,110,18564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,
10,7,0,1,0,20,SIMULTANEOUS,Green,1,0,47019,0,0,1,3,1,2,3,1,2,1,0,187,3011,1,1,265,3604,1,3,218,4228,1,2,499,4821,2,0,140,9064,2,1,141,9516,2,3,156,10062,2,2,296,10515,2,0,109,11248,2,1,94,11622,2,3,109,11934,2,2,358,12309,2,0,359,13463,2,1,140,14056,2,3,109,14446,2,2,234,14758,2,0,749,15382,2,1,1108,16583,2,1,2823,18658,2,0,156,23525,2,1,140,24009,2,2,125,24508,2,3,140,24898,2,1,140,25444,2,0,140,25787,3,0,140,27675,3,1,125,28049,3,3,125,28423,3,2,140,28751,3,0,109,29266,3,1,406,29671,2,0,187,30701,2,2,327,31497,2,0,187,31965,2,2,748,32433,3,0,110,33805,3,1,109,34149,3,3,125,34476,3,2,141,34819,3,0,202,35709,3,1,109,36270,2,0,172,37050,2,2,640,37565,1,1,188,38797,1,3,281,39546,1,1,203,40014,1,0,249,40498,1,1,671,41059,1,1,702,42822,1,1,187,45443,1,3,78,45880,1,1,94,46129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,
10,7,0,1,5,24,SIMULTANEOUS,Orange,0,0,49468,0,0,1,3,1,2,3,1,2,0,2,733,7660,0,3,281,8580,0,0,374,9766,0,1,702,10390,0,2,531,12152,0,3,327,13385,0,0,1232,14212,0,1,312,15803,0,3,249,16396,0,2,156,17004,0,0,141,17768,0,2,93,18143,0,1,109,18814,0,3,125,19313,0,0,125,20732,0,2,125,21169,0,1,140,21684,0,3,203,22105,0,1,359,23696,0,2,125,24242,0,3,140,24664,0,1,94,25100,0,0,125,25381,0,0,718,26036,0,0,140,27316,0,2,141,27643,0,1,156,28189,0,3,312,28751,0,0,140,29796,0,2,218,30280,0,2,109,31512,0,3,172,31886,0,0,172,32604,0,1,296,33010,0,2,141,34117,0,3,764,34476,0,0,1233,35677,0,2,156,37284,0,3,140,38002,0,0,141,38516,0,1,172,38953,0,1,141,39577,0,3,141,39967,0,0,140,40732,0,2,188,42338,0,3,187,43493,0,1,156,44008,0,0,156,44647,0,2,187,45505,0,1,140,46644,0,3,1170,47003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,
